age;education.num;race;sex;hours.per.week;income
18;10;0;0;60;-1
42;14;0;0;50;1
60;12;0;0;24;-1
37;10;0;0;55;1
44;12;1;0;40;-1
32;6;0;0;40;-1
29;13;0;1;40;-1
42;14;0;0;35;1
17;7;0;0;12;-1
41;8;0;1;10;-1
56;6;0;1;32;-1
28;10;0;0;40;-1
28;7;0;0;40;-1
19;4;0;0;25;-1
49;10;0;0;40;1
36;10;0;1;50;-1
25;10;0;0;35;-1
42;13;0;0;40;-1
26;10;0;0;40;-1
35;10;0;0;58;-1
37;9;0;0;45;-1
42;9;0;0;35;1
41;10;0;1;36;1
23;10;0;1;24;-1
31;9;0;0;40;-1
36;10;0;0;57;1
20;10;0;1;25;-1
36;10;0;0;45;-1
50;9;0;0;50;1
37;9;0;0;40;-1
39;10;0;1;60;-1
32;9;0;1;40;-1
59;10;0;1;35;-1
50;9;1;0;40;-1
42;11;0;0;37;-1
32;10;0;0;40;-1
50;6;0;0;45;-1
18;10;0;0;30;-1
60;14;0;0;50;-1
60;10;0;0;40;-1
42;14;0;0;22;-1
49;9;0;1;35;-1
35;10;0;1;40;-1
30;12;0;0;60;-1
59;10;0;0;40;1
55;12;0;1;40;-1
19;9;0;1;20;-1
39;9;0;0;40;-1
48;10;0;1;40;-1
21;10;0;0;30;-1
23;13;1;0;40;-1
22;10;0;0;30;-1
55;14;0;0;55;1
19;10;0;1;40;-1
23;10;0;0;25;-1
23;13;0;1;23;-1
23;10;0;1;15;-1
42;10;0;0;40;1
22;13;0;1;10;-1
18;9;0;0;20;-1
34;5;0;0;50;-1
30;12;0;1;40;-1
62;10;0;1;50;-1
51;10;0;0;40;-1
34;9;1;0;30;-1
28;14;0;0;40;-1
56;6;0;0;40;-1
46;9;0;1;30;-1
23;10;0;1;40;-1
33;13;1;1;30;-1
27;9;2;0;40;-1
21;10;1;1;20;-1
18;9;0;0;60;-1
37;13;0;1;36;-1
39;7;0;0;40;-1
26;12;1;1;40;-1
37;9;0;1;60;-1
34;9;0;0;50;-1
33;9;0;1;40;-1
33;9;0;0;30;-1
20;9;0;1;8;-1
26;10;0;1;38;-1
47;9;0;1;20;1
17;7;0;1;20;-1
31;10;0;1;35;-1
34;7;0;0;40;-1
23;3;0;0;40;-1
39;13;0;0;45;1
22;9;0;1;40;-1
21;10;0;1;20;-1
40;9;1;1;35;-1
68;10;1;1;40;-1
27;13;0;0;45;1
54;10;0;0;40;1
23;9;0;1;40;-1
38;14;0;0;48;1
54;9;0;1;35;-1
40;11;0;0;42;-1
19;6;0;1;40;-1
21;9;0;0;60;-1
35;13;1;1;40;-1
41;8;0;0;40;1
26;10;0;1;40;-1
35;9;0;1;45;-1
70;10;0;0;25;-1
45;6;0;0;40;-1
83;9;0;0;55;-1
59;9;0;1;40;-1
18;5;1;0;15;-1
31;9;0;0;40;-1
43;14;0;1;45;1
24;13;0;1;40;-1
33;11;0;0;50;-1
48;14;0;1;52;-1
27;13;0;0;40;-1
41;9;0;0;40;-1
25;9;0;1;25;-1
53;9;0;0;40;1
66;15;0;0;50;-1
31;10;0;0;40;1
30;13;0;0;40;-1
22;9;0;0;40;-1
74;9;0;0;40;1
40;10;0;1;40;-1
26;6;0;1;40;-1
53;12;1;1;40;-1
29;10;2;0;40;-1
42;9;0;0;40;-1
22;10;0;0;32;-1
62;9;0;0;24;-1
33;9;0;1;40;-1
21;9;1;0;20;-1
46;13;0;0;45;1
25;7;0;0;40;-1
29;3;0;0;40;-1
29;13;0;0;48;-1
50;12;0;0;40;-1
22;9;2;1;40;-1
40;9;0;0;40;-1
28;9;2;0;45;-1
54;9;0;0;40;-1
29;9;0;0;40;-1
49;9;1;1;40;-1
46;7;0;1;27;-1
71;6;0;0;8;-1
27;10;0;0;80;-1
56;9;0;1;40;-1
64;9;2;0;60;1
23;10;0;1;25;-1
36;13;0;0;40;1
39;14;0;0;45;1
26;9;0;0;40;-1
31;12;0;0;40;-1
36;13;0;1;40;-1
43;9;0;0;40;1
25;10;0;1;50;-1
27;9;0;0;40;-1
24;8;0;0;40;-1
50;12;0;0;20;-1
30;9;0;0;40;-1
24;7;0;0;40;-1
29;10;0;0;45;-1
31;10;0;0;40;-1
54;10;0;1;40;-1
20;7;0;1;50;-1
37;9;0;0;40;-1
28;9;1;0;30;-1
39;9;0;1;40;1
46;10;0;1;40;-1
35;13;0;1;42;-1
34;9;0;0;25;-1
44;14;0;0;40;1
34;13;0;0;50;-1
28;9;0;0;50;1
38;15;0;0;45;1
64;13;0;0;50;1
19;10;0;1;40;-1
35;13;0;0;52;1
61;9;0;1;40;-1
45;10;0;1;40;-1
36;9;0;0;40;-1
34;9;1;0;30;-1
27;11;0;0;60;-1
22;6;0;0;40;-1
26;13;0;1;40;-1
19;7;0;1;15;-1
36;9;0;0;40;-1
51;9;0;0;40;-1
20;10;0;1;25;-1
42;11;0;0;50;-1
40;13;0;1;40;-1
25;10;0;0;40;-1
40;11;0;1;50;-1
41;13;0;1;30;1
49;9;0;0;80;-1
46;9;1;1;40;-1
32;9;0;0;50;-1
28;10;1;0;40;-1
19;9;1;0;20;-1
19;9;0;1;25;-1
18;7;1;0;20;-1
39;9;0;0;55;-1
60;13;0;1;30;-1
38;4;0;1;50;1
36;9;0;0;44;1
45;10;0;0;40;-1
30;7;0;0;40;-1
22;10;0;1;43;-1
23;10;0;0;45;-1
48;10;1;1;24;-1
46;9;0;1;15;-1
43;14;0;0;45;1
25;9;3;0;40;-1
50;10;0;0;40;-1
61;9;0;0;55;-1
35;13;0;0;50;-1
65;10;0;1;40;-1
56;9;2;0;45;-1
43;13;2;1;80;-1
55;9;0;0;50;-1
22;10;0;1;40;-1
40;10;0;0;32;-1
22;10;0;0;50;-1
20;5;0;0;40;-1
46;8;0;0;35;1
43;9;0;0;40;-1
46;9;1;1;40;-1
34;9;0;1;20;-1
35;9;0;1;35;-1
30;9;0;0;41;-1
25;9;1;0;28;-1
44;14;0;0;35;1
35;9;0;1;40;-1
41;9;0;0;40;-1
32;10;0;1;40;-1
50;4;0;0;40;-1
20;10;0;1;15;-1
29;9;0;1;20;-1
20;6;0;0;50;-1
41;9;1;1;40;-1
27;10;0;1;65;-1
37;5;0;0;40;-1
62;14;0;1;24;-1
31;6;0;0;40;-1
49;10;2;1;40;-1
33;13;1;1;50;-1
19;10;0;1;35;-1
44;4;0;0;40;-1
31;10;0;0;65;1
62;9;0;1;40;-1
17;5;0;0;40;-1
60;9;0;0;44;1
31;7;0;0;40;-1
29;10;1;1;40;-1
53;9;0;0;40;1
44;10;0;0;40;1
43;7;0;0;60;-1
18;7;1;1;10;-1
47;9;0;1;43;-1
37;12;0;1;25;-1
40;10;2;1;40;-1
57;9;1;0;60;1
32;13;3;0;40;-1
64;10;0;0;40;-1
18;8;0;1;20;-1
40;13;0;0;50;-1
17;7;1;1;40;-1
23;9;0;0;40;-1
45;11;1;1;40;-1
45;14;0;1;15;-1
27;6;0;0;60;-1
23;10;0;0;40;-1
58;9;2;0;30;-1
35;9;0;1;75;-1
47;14;0;0;40;1
33;9;0;0;50;-1
27;13;2;0;40;1
46;12;0;0;40;1
24;10;0;0;56;-1
40;10;0;0;44;1
44;9;0;1;24;-1
31;13;0;0;97;1
23;11;0;1;40;-1
30;13;0;0;52;1
31;10;1;0;35;-1
24;9;0;1;32;-1
27;9;0;0;40;-1
35;9;2;0;55;-1
30;13;0;0;70;-1
33;9;0;0;70;-1
34;16;0;0;45;1
29;10;0;0;50;-1
39;9;0;0;40;-1
51;10;0;1;50;1
53;4;2;0;40;-1
29;13;0;0;40;1
33;9;3;0;40;-1
57;14;0;0;60;1
69;9;0;0;40;-1
20;10;0;1;12;-1
56;9;0;1;25;-1
49;3;0;0;40;-1
34;9;0;0;40;-1
70;9;0;0;37;-1
44;13;0;1;45;-1
58;13;0;0;58;-1
42;10;0;1;25;-1
41;9;0;0;40;-1
28;9;0;1;40;-1
24;9;0;1;40;-1
18;9;0;1;25;-1
50;10;0;0;50;1
84;14;0;0;66;-1
47;13;0;0;60;1
19;8;0;0;20;-1
24;10;1;0;40;-1
48;13;0;0;6;-1
53;9;0;0;50;-1
58;10;0;0;45;-1
22;10;0;0;24;-1
36;10;0;0;52;-1
34;8;0;1;40;-1
43;2;0;1;21;-1
37;9;0;0;24;-1
43;15;0;0;50;1
42;10;0;1;40;1
21;10;0;0;30;-1
49;9;0;0;60;-1
35;9;1;0;40;-1
49;10;0;1;30;-1
28;10;1;0;40;-1
51;2;0;0;40;-1
30;13;0;1;40;-1
19;4;0;0;60;1
56;5;0;0;40;-1
20;9;0;0;8;-1
22;10;0;1;37;-1
54;9;0;0;45;-1
22;10;0;0;50;-1
68;10;0;1;30;-1
56;13;0;1;40;-1
23;9;0;0;40;-1
69;5;0;0;40;-1
41;13;0;0;40;-1
33;9;1;1;40;-1
18;7;0;1;8;-1
17;7;1;0;16;-1
50;10;0;0;60;1
62;6;0;1;40;-1
41;9;0;1;52;-1
20;9;0;1;40;-1
23;12;0;0;30;-1
18;9;0;0;20;-1
53;4;0;0;40;-1
42;5;0;0;40;-1
23;13;0;0;40;-1
43;9;0;1;40;-1
47;9;0;0;55;-1
53;3;0;0;40;-1
28;6;0;0;40;-1
28;10;0;0;40;-1
44;10;0;0;45;-1
58;9;0;0;40;-1
25;4;0;1;32;-1
26;9;0;1;40;-1
27;9;0;1;40;-1
39;16;0;0;45;1
25;13;0;0;40;-1
17;7;0;1;15;-1
39;13;0;0;50;-1
52;9;0;0;40;-1
24;13;0;1;50;-1
26;11;0;0;55;-1
24;13;0;1;40;-1
32;9;0;0;40;1
49;14;0;0;40;1
20;10;0;1;25;-1
40;7;0;0;40;-1
33;9;0;0;40;-1
19;9;0;0;20;-1
37;11;0;0;40;-1
21;10;0;1;20;-1
33;10;0;0;36;-1
28;12;0;1;40;-1
43;13;0;0;40;-1
32;9;0;0;40;-1
28;9;0;0;30;-1
47;13;2;0;40;-1
37;13;0;0;50;1
26;10;1;0;30;-1
55;9;0;0;60;-1
40;12;0;1;40;-1
31;13;0;0;40;1
39;9;0;0;40;1
54;10;0;0;54;1
38;10;2;0;40;-1
53;9;0;0;85;-1
27;12;0;1;78;-1
42;13;0;0;40;1
62;10;0;1;40;-1
26;13;0;1;50;-1
33;9;1;1;20;-1
59;10;0;0;40;-1
42;9;0;1;45;-1
25;13;0;0;45;1
58;9;0;0;36;-1
30;10;0;1;60;-1
21;10;0;1;40;-1
61;9;0;0;40;-1
33;12;0;0;40;-1
51;14;0;0;40;1
70;10;0;1;12;-1
55;9;0;0;30;1
46;14;0;1;44;-1
35;10;2;1;40;-1
31;9;0;0;43;1
37;10;0;0;42;1
43;10;0;0;43;1
23;9;0;0;40;-1
42;13;0;1;50;1
45;10;0;0;40;1
25;12;0;0;40;-1
33;4;0;0;40;-1
38;13;0;0;50;1
28;9;0;1;50;-1
42;9;0;0;40;1
35;14;0;0;40;-1
36;10;0;1;40;-1
33;9;0;0;35;-1
22;10;0;1;30;-1
45;13;0;0;50;1
24;10;0;1;40;-1
57;2;0;0;35;-1
41;9;0;1;40;-1
26;10;0;1;35;-1
25;10;0;1;50;-1
53;10;0;0;50;-1
28;12;0;0;40;-1
30;14;0;1;40;-1
38;7;0;0;40;-1
37;10;0;0;48;-1
30;14;0;0;38;-1
41;9;1;1;40;-1
29;10;1;0;36;-1
31;10;0;0;80;-1
59;9;0;0;60;-1
33;9;0;0;35;-1
49;10;0;0;40;1
50;6;0;0;56;-1
28;4;0;0;40;-1
81;9;0;1;35;-1
24;10;0;1;16;-1
32;10;0;0;50;-1
47;9;1;0;40;1
44;9;1;0;40;-1
24;10;0;0;40;-1
51;13;0;0;40;1
52;9;0;0;50;-1
22;10;0;1;40;-1
28;12;3;0;40;-1
47;10;0;0;40;-1
43;9;0;0;40;-1
25;9;0;0;45;-1
43;10;0;0;60;1
25;13;0;1;20;-1
59;14;0;0;60;-1
29;12;0;1;35;-1
30;5;0;1;40;-1
24;10;3;1;40;-1
38;13;0;0;40;-1
37;9;0;0;60;1
30;9;0;1;40;-1
73;14;0;0;10;1
30;9;1;0;40;-1
33;9;0;0;40;-1
46;10;0;0;58;-1
18;7;0;0;40;-1
22;9;0;1;40;-1
50;9;1;0;60;-1
62;4;1;0;40;-1
22;10;0;0;40;-1
33;9;1;1;40;-1
31;9;2;1;40;-1
29;13;0;0;40;-1
38;10;0;0;45;1
24;13;0;1;35;-1
29;9;0;1;40;-1
49;14;0;0;40;1
33;4;0;0;40;-1
28;9;0;0;48;-1
22;13;0;1;60;-1
37;9;0;0;40;-1
30;9;0;0;50;-1
49;4;0;0;40;-1
29;9;0;0;40;-1
25;9;0;1;40;-1
36;9;0;1;40;-1
36;16;0;0;45;-1
21;9;0;0;22;-1
18;10;0;1;30;-1
30;11;0;0;40;-1
44;10;1;1;40;-1
40;10;0;0;50;-1
43;9;0;0;44;-1
45;13;0;0;50;1
29;10;2;1;26;-1
40;10;0;1;40;-1
43;10;0;0;48;-1
20;10;0;1;20;-1
32;13;0;0;20;-1
19;10;0;1;16;-1
21;9;0;0;40;-1
23;11;0;0;40;-1
24;7;1;1;40;-1
52;11;0;0;32;-1
51;10;0;1;40;-1
19;10;0;0;35;-1
54;10;0;0;45;1
50;9;0;1;48;-1
29;10;0;0;40;-1
17;6;0;0;10;-1
47;9;0;1;37;-1
46;13;1;1;32;-1
30;10;0;0;44;-1
58;10;0;1;30;-1
48;13;1;1;40;-1
23;10;0;0;40;-1
23;11;0;1;36;-1
45;9;0;0;40;-1
20;10;1;0;20;-1
26;4;0;0;48;-1
50;13;0;1;40;1
49;9;0;0;48;1
26;10;0;0;40;-1
47;15;0;0;40;-1
19;10;0;1;40;-1
23;6;0;0;40;-1
28;7;0;0;40;-1
21;9;0;1;40;-1
50;6;0;1;50;-1
30;5;0;1;30;-1
31;13;0;1;40;-1
31;13;0;1;20;-1
33;16;0;0;60;1
37;9;0;0;45;1
48;14;0;0;40;1
24;10;0;0;40;-1
55;9;0;1;40;-1
33;13;0;0;30;-1
51;10;0;0;40;-1
30;10;0;0;40;-1
41;9;0;0;40;-1
47;11;0;0;40;1
27;4;0;0;50;-1
40;11;0;0;40;-1
36;9;0;0;40;-1
37;9;1;0;40;-1
38;15;0;0;35;1
40;10;0;0;50;-1
35;13;0;1;40;-1
47;9;0;1;20;1
20;10;0;0;60;-1
33;14;0;0;45;1
45;10;0;1;40;-1
35;9;1;1;38;-1
32;7;0;0;45;-1
23;10;1;0;50;-1
19;9;0;1;15;-1
44;10;0;0;40;-1
20;9;1;0;35;-1
44;13;0;0;30;-1
19;10;0;1;40;-1
48;9;0;1;35;-1
45;10;0;0;65;1
40;4;2;0;42;-1
34;9;0;0;55;1
20;10;3;1;40;-1
33;10;0;1;40;-1
30;9;0;1;20;-1
23;10;0;0;32;-1
34;6;0;1;38;-1
48;10;0;0;40;1
32;7;0;1;49;-1
42;10;1;0;40;1
22;9;2;0;40;-1
60;9;0;0;42;1
42;13;0;0;55;1
45;13;0;1;55;-1
47;9;0;1;32;-1
29;14;0;1;40;1
34;13;0;0;38;-1
34;13;0;1;40;1
39;9;0;0;40;-1
29;10;0;1;24;-1
42;10;0;0;60;-1
48;7;1;1;35;-1
51;10;0;1;45;-1
44;13;0;0;90;-1
46;11;0;0;60;1
32;10;0;1;40;-1
24;10;0;0;45;-1
33;11;1;1;26;-1
47;9;0;0;90;-1
64;14;0;0;50;-1
62;13;0;0;50;1
52;9;0;0;40;1
39;9;0;1;40;-1
42;9;0;0;48;-1
55;4;0;0;50;-1
29;9;0;1;27;-1
42;12;0;1;24;-1
30;12;0;1;50;1
32;5;0;0;40;-1
27;9;2;0;40;-1
47;9;0;0;60;-1
33;5;0;0;35;-1
48;10;0;0;40;-1
23;4;0;0;35;-1
31;13;0;0;40;1
26;10;1;0;40;-1
61;9;2;0;63;-1
50;13;1;0;40;-1
49;11;0;0;40;1
19;9;2;0;24;-1
18;7;0;0;15;-1
44;12;0;1;99;-1
54;11;0;0;50;-1
35;9;0;0;40;1
27;14;2;0;20;-1
50;9;0;0;50;-1
43;9;0;0;40;-1
28;10;0;0;40;-1
47;9;0;0;40;-1
21;1;0;0;50;-1
30;15;0;1;45;-1
19;9;0;0;45;-1
55;14;0;0;50;1
67;9;0;0;20;-1
31;11;0;0;43;-1
30;11;0;0;40;-1
54;1;0;1;40;-1
51;13;2;1;43;-1
34;9;0;1;40;-1
59;14;0;0;45;1
50;9;0;1;38;-1
29;9;0;0;40;-1
17;6;0;0;40;-1
24;9;0;1;30;-1
52;1;0;0;40;-1
18;8;0;1;25;-1
32;10;1;0;40;-1
25;10;0;1;50;-1
34;9;0;1;45;-1
37;10;0;1;40;-1
32;15;0;0;40;1
23;10;0;1;28;-1
45;10;0;0;42;-1
30;7;0;0;40;-1
20;8;0;1;10;-1
41;9;0;0;4;-1
21;9;0;1;30;-1
48;4;2;0;30;-1
34;11;1;0;40;-1
25;9;1;0;40;-1
41;13;0;0;35;-1
35;15;0;0;50;1
42;13;0;1;40;-1
34;9;0;0;75;1
32;13;0;0;40;1
25;10;2;0;40;-1
23;7;0;0;50;-1
36;15;3;0;40;1
53;13;0;0;60;1
27;16;0;0;52;-1
27;13;0;1;65;-1
57;9;0;1;45;-1
17;7;0;1;20;-1
59;9;0;1;38;-1
34;9;0;1;40;-1
30;6;0;0;55;-1
31;12;1;1;45;-1
18;7;0;0;40;-1
23;10;0;0;30;-1
19;9;0;0;40;-1
20;11;0;0;40;-1
52;9;0;0;40;-1
39;13;0;0;50;1
27;9;0;1;50;-1
19;10;0;1;35;-1
38;13;0;1;15;-1
19;9;0;0;16;-1
41;9;0;0;45;-1
24;12;0;0;12;-1
24;13;0;1;40;-1
22;6;2;0;84;-1
45;15;0;0;60;1
45;9;0;0;60;1
48;13;2;0;40;1
42;13;0;0;60;-1
35;10;0;0;50;-1
32;9;2;1;40;-1
51;9;0;1;32;-1
59;10;0;0;40;1
31;9;0;0;40;-1
27;13;0;0;50;-1
57;12;0;1;35;-1
40;9;0;0;40;-1
31;9;0;0;40;-1
23;4;0;0;40;-1
42;9;0;1;35;-1
60;9;0;0;40;-1
20;10;0;1;40;-1
27;9;0;0;40;-1
31;9;0;0;45;-1
29;13;0;0;40;-1
22;13;0;0;40;-1
28;9;0;0;40;-1
79;10;0;0;20;-1
29;8;3;0;40;-1
60;4;0;0;40;-1
58;8;0;1;24;-1
44;9;0;0;65;1
47;9;0;0;48;-1
59;9;0;0;24;1
37;14;0;0;65;-1
21;9;0;0;40;-1
68;11;0;1;40;-1
23;10;1;1;40;-1
23;9;0;1;33;-1
45;10;0;1;35;-1
22;10;0;0;40;-1
38;13;0;0;50;1
24;10;0;0;49;-1
23;9;0;1;40;-1
39;10;0;0;45;1
26;10;0;0;40;-1
24;9;0;0;40;-1
22;10;0;0;25;-1
36;13;0;0;55;-1
20;10;0;1;20;-1
18;7;1;0;8;-1
38;13;0;0;40;1
43;13;0;0;35;-1
56;9;1;0;40;-1
42;14;0;0;40;1
35;13;0;0;50;1
31;10;0;1;45;-1
32;10;0;1;42;-1
66;9;0;0;10;-1
22;9;0;1;35;-1
51;11;0;0;40;-1
31;9;0;0;35;-1
39;9;1;1;45;-1
48;10;0;1;37;-1
20;10;0;1;40;-1
28;12;0;0;40;-1
29;15;0;0;80;-1
36;16;0;0;30;1
35;13;0;0;45;1
31;10;0;0;40;1
48;9;0;0;40;-1
36;11;0;0;45;-1
40;9;0;0;50;-1
57;9;0;0;15;-1
37;9;0;1;40;-1
65;16;0;0;40;1
26;6;0;1;32;-1
42;10;0;0;40;-1
47;14;0;0;40;1
62;4;0;0;40;-1
27;11;0;0;50;-1
76;10;0;0;8;-1
20;10;0;1;40;-1
29;13;0;1;40;-1
29;8;0;0;40;1
32;6;0;0;40;-1
22;10;0;0;40;-1
30;9;1;1;50;-1
43;10;0;1;40;-1
23;13;0;0;20;-1
44;15;0;0;40;1
41;13;0;0;40;-1
30;9;0;0;45;1
23;10;0;0;35;-1
39;9;0;1;40;-1
32;13;0;0;60;1
19;10;0;1;40;-1
35;13;0;0;52;1
23;9;0;0;40;-1
25;10;0;0;40;-1
40;9;0;1;40;-1
30;13;1;0;42;1
52;10;0;0;40;1
49;10;1;0;60;-1
24;13;0;1;40;-1
39;13;0;0;50;1
45;13;0;0;50;1
45;10;0;1;40;-1
62;9;0;0;40;-1
48;3;0;0;40;-1
56;9;1;1;40;-1
28;9;0;1;35;-1
23;9;1;0;40;-1
43;9;0;1;35;-1
26;13;0;0;40;1
36;9;0;0;50;1
55;16;0;1;60;-1
48;13;0;1;50;-1
38;11;0;0;45;1
18;9;0;0;30;-1
56;9;0;0;70;-1
39;14;0;0;40;-1
46;3;0;0;50;-1
36;7;2;0;65;-1
50;9;0;0;50;1
17;7;0;0;20;-1
57;4;1;1;40;-1
73;9;0;1;12;-1
50;10;0;0;40;-1
35;10;0;0;45;-1
27;10;0;0;45;-1
24;10;0;1;40;-1
27;10;0;0;40;-1
23;9;0;0;40;-1
25;9;0;1;40;-1
51;13;0;0;40;1
26;6;0;1;40;-1
47;10;0;0;45;-1
40;9;1;0;40;-1
58;5;0;1;40;-1
25;10;0;1;40;-1
29;9;0;1;18;-1
36;7;0;0;43;-1
46;9;0;1;60;-1
69;2;1;1;4;-1
28;9;1;1;40;-1
20;9;0;0;48;-1
25;10;0;0;40;-1
17;9;0;1;20;-1
53;9;0;0;40;-1
50;5;0;0;50;-1
57;9;0;1;38;-1
20;10;0;0;30;-1
47;10;0;0;40;-1
25;9;0;0;52;-1
50;15;0;0;52;1
20;9;0;1;30;-1
46;13;0;1;40;-1
54;9;0;1;38;-1
53;10;2;1;15;-1
21;9;0;0;30;-1
58;10;0;0;40;-1
30;13;0;0;55;1
61;9;1;1;40;-1
56;10;0;1;35;-1
59;9;0;1;40;-1
72;9;0;0;20;-1
33;9;0;0;40;-1
46;9;0;1;40;1
46;10;0;0;38;1
48;9;1;1;28;-1
33;9;0;0;40;-1
21;10;0;1;40;-1
27;9;0;1;45;-1
31;9;0;0;40;-1
28;13;0;0;40;-1
45;10;0;1;38;-1
46;9;1;1;40;-1
25;10;0;0;25;-1
17;7;0;1;30;-1
35;6;0;0;60;-1
33;7;0;0;70;-1
37;8;2;1;33;-1
39;9;0;1;35;-1
42;9;0;1;30;-1
45;9;0;1;50;1
47;13;0;0;40;1
64;7;0;0;48;-1
43;9;0;1;40;-1
34;9;0;0;40;-1
31;13;0;0;40;-1
26;9;0;0;40;-1
56;4;0;0;50;1
43;10;0;1;40;-1
33;10;1;0;35;-1
46;10;0;0;55;-1
26;11;0;0;80;-1
24;9;0;1;40;-1
43;13;0;0;50;1
40;11;0;0;40;-1
61;4;0;0;35;-1
34;10;1;1;72;-1
85;9;0;0;35;-1
41;9;0;1;40;-1
22;10;0;1;30;-1
60;9;1;1;40;-1
29;12;0;1;36;-1
34;9;0;0;40;-1
24;9;0;0;30;-1
45;14;1;0;40;-1
21;8;1;0;20;-1
50;10;0;0;99;1
41;9;0;0;40;1
21;9;0;1;33;-1
45;9;0;0;45;-1
34;13;0;0;40;1
28;9;0;0;40;-1
19;9;0;0;40;-1
48;13;0;0;45;1
41;10;0;1;40;-1
43;13;0;1;40;-1
28;9;0;0;40;-1
65;10;0;1;28;-1
28;13;0;1;40;-1
51;13;0;0;40;1
45;10;0;1;80;-1
43;9;1;0;38;-1
31;12;0;0;60;-1
31;10;0;0;55;1
45;10;2;0;40;-1
20;13;1;1;30;-1
25;13;0;0;40;-1
36;9;0;1;30;-1
56;10;0;0;45;-1
26;13;0;0;18;-1
47;10;0;1;65;-1
40;9;0;0;50;-1
32;9;0;1;48;-1
34;14;1;1;24;-1
37;9;0;0;55;-1
38;9;0;0;45;-1
19;11;2;0;16;-1
49;5;0;1;40;-1
18;9;1;1;25;-1
26;12;0;1;40;-1
82;4;0;0;2;-1
40;9;0;0;40;-1
28;10;0;0;50;-1
23;9;1;0;37;-1
19;10;0;0;40;-1
67;9;1;0;32;-1
41;12;3;1;50;-1
37;11;0;1;40;-1
20;9;0;0;40;-1
40;9;0;0;40;-1
40;9;0;0;40;-1
39;13;0;1;40;-1
24;10;1;1;20;-1
67;11;0;1;1;-1
49;13;0;0;45;1
66;9;0;0;10;-1
59;9;0;0;60;-1
72;9;0;1;12;-1
35;9;0;0;40;-1
30;13;0;1;40;1
36;10;0;0;40;-1
26;9;0;1;40;-1
23;13;0;0;35;-1
39;13;0;0;40;1
40;15;0;0;40;-1
29;13;0;0;40;-1
38;13;0;0;20;-1
63;13;0;0;40;-1
58;9;0;0;40;1
30;9;0;1;40;-1
38;9;1;1;40;-1
25;3;0;1;33;-1
44;14;0;0;40;1
43;11;0;1;40;1
21;10;0;0;30;-1
41;12;0;0;40;-1
38;13;0;0;50;1
75;13;0;0;6;-1
52;9;0;0;70;-1
47;9;0;1;45;-1
24;10;0;1;40;-1
30;14;2;0;10;-1
40;12;0;0;40;1
27;10;0;1;30;-1
26;9;0;0;44;-1
32;9;0;0;37;-1
36;13;0;1;40;-1
26;8;1;0;40;-1
25;10;1;0;40;-1
39;10;0;1;40;-1
27;11;0;0;40;-1
24;9;0;0;50;-1
35;9;0;0;55;-1
29;11;0;0;40;-1
49;9;1;1;40;-1
36;5;0;0;40;-1
47;16;0;0;50;-1
21;10;0;0;40;-1
35;13;2;1;40;1
38;2;0;0;40;-1
66;10;0;0;40;-1
19;10;0;1;15;-1
18;9;0;0;22;-1
37;15;0;0;40;-1
49;13;0;1;40;-1
33;11;0;0;48;1
27;10;0;0;40;1
34;10;0;1;35;-1
54;14;2;1;40;-1
24;10;0;0;40;-1
44;15;0;0;60;1
48;13;0;0;50;-1
23;9;0;1;40;-1
29;9;0;0;38;-1
21;12;0;1;9;-1
18;8;0;1;32;-1
18;5;3;1;32;-1
29;9;0;0;40;-1
29;9;0;0;40;-1
41;9;1;1;40;-1
32;9;0;0;40;-1
61;6;1;1;24;-1
79;9;0;0;6;-1
34;12;0;0;40;-1
46;13;0;0;40;1
50;11;0;0;60;1
29;9;0;0;40;-1
64;10;0;1;40;-1
51;11;0;0;40;-1
20;10;0;1;40;-1
29;9;0;0;40;-1
49;13;2;0;40;-1
77;10;0;0;40;-1
32;9;0;1;35;-1
27;13;0;1;40;1
22;10;0;1;40;-1
35;9;0;0;40;1
35;9;0;0;40;-1
62;9;0;0;40;-1
45;10;0;1;55;-1
38;9;0;0;40;-1
26;9;1;0;45;-1
29;13;0;1;45;-1
33;13;0;0;40;1
35;9;0;0;80;-1
42;10;0;0;40;-1
20;11;0;1;20;-1
43;14;0;0;40;1
69;7;1;0;45;-1
39;9;0;0;40;-1
37;9;0;0;40;-1
28;10;0;0;40;-1
26;13;0;0;40;-1
32;10;0;0;30;-1
43;13;0;0;40;1
49;9;0;0;30;-1
28;4;0;0;60;-1
35;9;0;0;40;1
57;9;0;1;40;-1
45;5;0;0;40;-1
45;9;0;0;40;-1
42;9;0;1;40;-1
35;13;2;0;40;-1
45;13;0;0;50;1
28;13;0;0;40;-1
64;11;0;0;10;-1
44;15;0;1;40;-1
59;9;0;0;40;1
41;9;0;0;40;-1
21;10;1;0;25;-1
22;9;0;0;40;-1
49;9;0;1;40;-1
53;12;0;0;80;1
23;10;0;0;40;-1
20;9;0;1;40;-1
40;13;0;1;40;-1
25;13;0;1;40;-1
27;10;0;1;40;-1
20;9;0;0;30;-1
37;9;0;1;20;-1
40;9;0;0;40;-1
38;9;0;1;40;-1
42;13;0;1;40;-1
20;9;0;0;45;-1
62;13;0;0;38;-1
31;10;0;0;40;-1
31;9;0;0;60;-1
24;9;0;0;40;-1
62;4;1;1;35;-1
43;10;0;0;40;1
21;10;0;0;50;-1
22;9;1;1;40;-1
18;6;0;0;40;-1
59;14;0;1;40;-1
